"time","pendingTx","gasPrice","avgTime","avgTime2","safeGas","proposeGas"
"2019-01-18T19:10:02.593190","34419","6.0","26.0","00 hr 00 min 26 secs","2","14"
"2019-01-18T19:10:02.593190","34419","7.0","54.0","00 hr 00 min 54 secs","2","14"
"2019-01-18T19:10:02.593190","34419","8.0","13.0","00 hr 00 min 13 secs","2","14"
"2019-01-18T19:10:02.593190","34419","9.0","29.0","00 hr 00 min 29 secs","2","14"
"2019-01-18T19:10:02.593190","34419","10.0","36.0","00 hr 00 min 36 secs","2","14"
"2019-01-18T19:10:02.593190","34419","11.0","46.0","00 hr 00 min 46 secs","2","14"
"2019-01-18T19:10:02.593190","34419","12.0","43.0","00 hr 00 min 43 secs","2","14"
"2019-01-18T19:10:02.593190","34419","13.0","35.0","00 hr 00 min 35 secs","2","14"
"2019-01-18T19:10:02.593190","34419","14.0","11.0","00 hr 00 min 11 secs","2","14"
"2019-01-18T19:15:02.602932","35224","2.0","107.0","00 hr 01 min 47 secs","2","11"
"2019-01-18T19:15:02.602932","35224","3.0","87.0","00 hr 01 min 27 secs","2","11"
"2019-01-18T19:15:02.602932","35224","4.0","89.0","00 hr 01 min 29 secs","2","11"
"2019-01-18T19:15:02.602932","35224","5.0","215.0","00 hr 03 min 35 secs","2","11"
"2019-01-18T19:15:02.602932","35224","6.0","46.0","00 hr 00 min 46 secs","2","11"
"2019-01-18T19:15:02.602932","35224","7.0","48.0","00 hr 00 min 48 secs","2","11"
"2019-01-18T19:15:02.602932","35224","8.0","50.0","00 hr 00 min 50 secs","2","11"
"2019-01-18T19:15:02.602932","35224","9.0","22.0","00 hr 00 min 22 secs","2","11"
"2019-01-18T19:15:02.602932","35224","10.0","57.0","00 hr 00 min 57 secs","2","11"
"2019-01-18T19:15:02.602932","35224","11.0","12.0","00 hr 00 min 12 secs","2","11"
"2019-01-18T19:20:02.324672","36045","2.0","17.0","00 hr 00 min 17 secs","2","2"
"2019-01-18T19:25:02.287855","36508","3.0","110.0","00 hr 01 min 50 secs","3","40"
"2019-01-18T19:25:02.287855","36508","4.0","28.0","00 hr 00 min 28 secs","3","40"
"2019-01-18T19:25:02.287855","36508","5.0","30.0","00 hr 00 min 30 secs","3","40"
"2019-01-18T19:25:02.287855","36508","6.0","66.0","00 hr 01 min 06 secs","3","40"
"2019-01-18T19:25:02.287855","36508","7.0","19.0","00 hr 00 min 19 secs","3","40"
"2019-01-18T19:25:02.287855","36508","8.0","47.0","00 hr 00 min 47 secs","3","40"
"2019-01-18T19:25:02.287855","36508","9.0","30.0","00 hr 00 min 30 secs","3","40"
"2019-01-18T19:25:02.287855","36508","10.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","11.0","25.0","00 hr 00 min 25 secs","3","40"
"2019-01-18T19:25:02.287855","36508","12.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","13.0","19.0","00 hr 00 min 19 secs","3","40"
"2019-01-18T19:25:02.287855","36508","14.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","16.0","28.0","00 hr 00 min 28 secs","3","40"
"2019-01-18T19:25:02.287855","36508","16.0","20.0","00 hr 00 min 20 secs","3","40"
"2019-01-18T19:25:02.287855","36508","17.0","44.0","00 hr 00 min 44 secs","3","40"
"2019-01-18T19:25:02.287855","36508","18.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","19.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","20.0","28.0","00 hr 00 min 28 secs","3","40"
"2019-01-18T19:25:02.287855","36508","21.0","15.0","00 hr 00 min 15 secs","3","40"
"2019-01-18T19:25:02.287855","36508","22.0","50.0","00 hr 00 min 50 secs","3","40"
"2019-01-18T19:25:02.287855","36508","23.0","26.0","00 hr 00 min 26 secs","3","40"
"2019-01-18T19:25:02.287855","36508","24.0","26.0","00 hr 00 min 26 secs","3","40"
"2019-01-18T19:25:02.287855","36508","25.0","28.0","00 hr 00 min 28 secs","3","40"
"2019-01-18T19:25:02.287855","36508","26.0","23.0","00 hr 00 min 23 secs","3","40"
"2019-01-18T19:25:02.287855","36508","27.0","35.0","00 hr 00 min 35 secs","3","40"
"2019-01-18T19:25:02.287855","36508","28.0","17.0","00 hr 00 min 17 secs","3","40"
"2019-01-18T19:25:02.287855","36508","30.0","29.0","00 hr 00 min 29 secs","3","40"
"2019-01-18T19:25:02.287855","36508","31.0","31.0","00 hr 00 min 31 secs","3","40"
"2019-01-18T19:25:02.287855","36508","32.0","38.0","00 hr 00 min 38 secs","3","40"
"2019-01-18T19:25:02.287855","36508","32.0","84.0","00 hr 01 min 24 secs","3","40"
"2019-01-18T19:25:02.287855","36508","33.0","72.0","00 hr 01 min 12 secs","3","40"
"2019-01-18T19:25:02.287855","36508","35.0","37.0","00 hr 00 min 37 secs","3","40"
"2019-01-18T19:25:02.287855","36508","36.0","14.0","00 hr 00 min 14 secs","3","40"
"2019-01-18T19:25:02.287855","36508","37.0","46.0","00 hr 00 min 46 secs","3","40"
"2019-01-18T19:25:02.287855","36508","38.0","21.0","00 hr 00 min 21 secs","3","40"
"2019-01-18T19:25:02.287855","36508","39.0","29.0","00 hr 00 min 29 secs","3","40"
"2019-01-18T19:25:02.287855","36508","40.0","12.0","00 hr 00 min 12 secs","3","40"
"2019-01-18T19:30:02.057751","36091","3.0","274.0","00 hr 04 min 34 secs","3","16"
"2019-01-18T19:30:02.057751","36091","4.0","47.0","00 hr 00 min 47 secs","3","16"
"2019-01-18T19:30:02.057751","36091","5.0","61.0","00 hr 01 min 01 secs","3","16"
"2019-01-18T19:30:02.057751","36091","6.0","49.0","00 hr 00 min 49 secs","3","16"
"2019-01-18T19:30:02.057751","36091","7.0","37.0","00 hr 00 min 37 secs","3","16"
"2019-01-18T19:30:02.057751","36091","8.0","100.0","00 hr 01 min 40 secs","3","16"
"2019-01-18T19:30:02.057751","36091","9.0","51.0","00 hr 00 min 51 secs","3","16"
"2019-01-18T19:30:02.057751","36091","10.0","42.0","00 hr 00 min 42 secs","3","16"
"2019-01-18T19:30:02.057751","36091","11.0","42.0","00 hr 00 min 42 secs","3","16"
"2019-01-18T19:30:02.057751","36091","12.0","39.0","00 hr 00 min 39 secs","3","16"
"2019-01-18T19:30:02.057751","36091","13.0","24.0","00 hr 00 min 24 secs","3","16"
"2019-01-18T19:30:02.057751","36091","14.0","64.0","00 hr 01 min 04 secs","3","16"
"2019-01-18T19:30:02.057751","36091","16.0","42.0","00 hr 00 min 42 secs","3","16"
"2019-01-18T19:30:02.057751","36091","16.0","16.0","00 hr 00 min 16 secs","3","16"
"2019-01-18T19:35:01.741048","36655","2.0","753.0","00 hr 12 min 33 secs","2","16"
"2019-01-18T19:35:01.741048","36655","3.0","231.0","00 hr 03 min 51 secs","2","16"
"2019-01-18T19:35:01.741048","36655","4.0","17.0","00 hr 00 min 17 secs","2","16"
"2019-01-18T19:35:01.741048","36655","5.0","58.0","00 hr 00 min 58 secs","2","16"
"2019-01-18T19:35:01.741048","36655","6.0","40.0","00 hr 00 min 40 secs","2","16"
"2019-01-18T19:35:01.741048","36655","7.0","39.0","00 hr 00 min 39 secs","2","16"
"2019-01-18T19:35:01.741048","36655","8.0","34.0","00 hr 00 min 34 secs","2","16"
"2019-01-18T19:35:01.741048","36655","9.0","58.0","00 hr 00 min 58 secs","2","16"
"2019-01-18T19:35:01.741048","36655","10.0","32.0","00 hr 00 min 32 secs","2","16"
"2019-01-18T19:35:01.741048","36655","11.0","41.0","00 hr 00 min 41 secs","2","16"
"2019-01-18T19:35:01.741048","36655","12.0","18.0","00 hr 00 min 18 secs","2","16"
"2019-01-18T19:35:01.741048","36655","13.0","20.0","00 hr 00 min 20 secs","2","16"
"2019-01-18T19:35:01.741048","36655","14.0","39.0","00 hr 00 min 39 secs","2","16"
"2019-01-18T19:35:01.741048","36655","16.0","38.0","00 hr 00 min 38 secs","2","16"
"2019-01-18T19:35:01.741048","36655","16.0","13.0","00 hr 00 min 13 secs","2","16"
"2019-01-18T19:40:02.505999","36644","1.0","1635.0","00 hr 27 min 15 secs","1","22"
"2019-01-18T19:40:02.505999","36644","2.0","753.0","00 hr 12 min 33 secs","1","22"
"2019-01-18T19:40:02.505999","36644","3.0","24.0","00 hr 00 min 24 secs","1","22"
"2019-01-18T19:40:02.505999","36644","4.0","70.0","00 hr 01 min 10 secs","1","22"
"2019-01-18T19:40:02.505999","36644","5.0","40.0","00 hr 00 min 40 secs","1","22"
"2019-01-18T19:40:02.505999","36644","6.0","94.0","00 hr 01 min 34 secs","1","22"
"2019-01-18T19:40:02.505999","36644","7.0","38.0","00 hr 00 min 38 secs","1","22"
"2019-01-18T19:40:02.505999","36644","8.0","25.0","00 hr 00 min 25 secs","1","22"
"2019-01-18T19:40:02.505999","36644","9.0","48.0","00 hr 00 min 48 secs","1","22"
"2019-01-18T19:40:02.505999","36644","10.0","17.0","00 hr 00 min 17 secs","1","22"
"2019-01-18T19:40:02.505999","36644","11.0","29.0","00 hr 00 min 29 secs","1","22"
"2019-01-18T19:40:02.505999","36644","12.0","20.0","00 hr 00 min 20 secs","1","22"
"2019-01-18T19:40:02.505999","36644","13.0","20.0","00 hr 00 min 20 secs","1","22"
"2019-01-18T19:40:02.505999","36644","14.0","21.0","00 hr 00 min 21 secs","1","22"
"2019-01-18T19:40:02.505999","36644","16.0","29.0","00 hr 00 min 29 secs","1","22"
"2019-01-18T19:40:02.505999","36644","16.0","19.0","00 hr 00 min 19 secs","1","22"
"2019-01-18T19:40:02.505999","36644","17.0","44.0","00 hr 00 min 44 secs","1","22"
"2019-01-18T19:40:02.505999","36644","18.0","15.0","00 hr 00 min 15 secs","1","22"
"2019-01-18T19:40:02.505999","36644","19.0","19.0","00 hr 00 min 19 secs","1","22"
"2019-01-18T19:40:02.505999","36644","20.0","27.0","00 hr 00 min 27 secs","1","22"
"2019-01-18T19:40:02.505999","36644","21.0","32.0","00 hr 00 min 32 secs","1","22"
"2019-01-18T19:40:02.505999","36644","22.0","15.0","00 hr 00 min 15 secs","1","22"
"2019-01-18T19:45:02.507382","35445","1.0","119.0","00 hr 01 min 59 secs","1","35"
"2019-01-18T19:45:02.507382","35445","2.0","753.0","00 hr 12 min 33 secs","1","35"
"2019-01-18T19:45:02.507382","35445","3.0","378.0","00 hr 06 min 18 secs","1","35"
"2019-01-18T19:45:02.507382","35445","4.0","16.0","00 hr 00 min 16 secs","1","35"
"2019-01-18T19:45:02.507382","35445","5.0","147.0","00 hr 02 min 27 secs","1","35"
"2019-01-18T19:45:02.507382","35445","6.0","14.0","00 hr 00 min 14 secs","1","35"
"2019-01-18T19:45:02.507382","35445","7.0","63.0","00 hr 01 min 03 secs","1","35"
"2019-01-18T19:45:02.507382","35445","8.0","92.0","00 hr 01 min 32 secs","1","35"
"2019-01-18T19:45:02.507382","35445","9.0","14.0","00 hr 00 min 14 secs","1","35"
"2019-01-18T19:45:02.507382","35445","10.0","60.0","00 hr 01 min 00 secs","1","35"
"2019-01-18T19:45:02.507382","35445","11.0","53.0","00 hr 00 min 53 secs","1","35"
"2019-01-18T19:45:02.507382","35445","12.0","14.0","00 hr 00 min 14 secs","1","35"
"2019-01-18T19:45:02.507382","35445","13.0","12.0","00 hr 00 min 12 secs","1","35"
"2019-01-18T19:45:02.507382","35445","14.0","42.0","00 hr 00 min 42 secs","1","35"
"2019-01-18T19:45:02.507382","35445","16.0","60.0","00 hr 01 min 00 secs","1","35"
"2019-01-18T19:45:02.507382","35445","16.0","27.0","00 hr 00 min 27 secs","1","35"
"2019-01-18T19:45:02.507382","35445","17.0","44.0","00 hr 00 min 44 secs","1","35"
"2019-01-18T19:45:02.507382","35445","18.0","27.0","00 hr 00 min 27 secs","1","35"
"2019-01-18T19:45:02.507382","35445","19.0","49.0","00 hr 00 min 49 secs","1","35"
"2019-01-18T19:45:02.507382","35445","20.0","57.0","00 hr 00 min 57 secs","1","35"
"2019-01-18T19:45:02.507382","35445","21.0","51.0","00 hr 00 min 51 secs","1","35"
"2019-01-18T19:45:02.507382","35445","22.0","21.0","00 hr 00 min 21 secs","1","35"
"2019-01-18T19:45:02.507382","35445","23.0","40.0","00 hr 00 min 40 secs","1","35"
"2019-01-18T19:45:02.507382","35445","24.0","42.0","00 hr 00 min 42 secs","1","35"
"2019-01-18T19:45:02.507382","35445","25.0","57.0","00 hr 00 min 57 secs","1","35"
"2019-01-18T19:45:02.507382","35445","26.0","23.0","00 hr 00 min 23 secs","1","35"
"2019-01-18T19:45:02.507382","35445","27.0","15.0","00 hr 00 min 15 secs","1","35"
"2019-01-18T19:45:02.507382","35445","28.0","17.0","00 hr 00 min 17 secs","1","35"
"2019-01-18T19:45:02.507382","35445","30.0","32.0","00 hr 00 min 32 secs","1","35"
"2019-01-18T19:45:02.507382","35445","31.0","57.0","00 hr 00 min 57 secs","1","35"
"2019-01-18T19:45:02.507382","35445","32.0","19.0","00 hr 00 min 19 secs","1","35"
"2019-01-18T19:45:02.507382","35445","32.0","84.0","00 hr 01 min 24 secs","1","35"
"2019-01-18T19:45:02.507382","35445","33.0","72.0","00 hr 01 min 12 secs","1","35"
"2019-01-18T19:45:02.507382","35445","35.0","12.0","00 hr 00 min 12 secs","1","35"
"2019-01-18T19:50:02.513860","35092","1.0","308.0","00 hr 05 min 08 secs","1","41"
"2019-01-18T19:50:02.513860","35092","2.0","753.0","00 hr 12 min 33 secs","1","41"
"2019-01-18T19:50:02.513860","35092","3.0","919.0","00 hr 15 min 19 secs","1","41"
"2019-01-18T19:50:02.513860","35092","4.0","216.0","00 hr 03 min 36 secs","1","41"
"2019-01-18T19:50:02.513860","35092","5.0","52721.0","14 hr 38 min 41 secs","1","41"
"2019-01-18T19:50:02.513860","35092","6.0","60.0","00 hr 01 min 00 secs","1","41"
"2019-01-18T19:50:02.513860","35092","7.0","22.0","00 hr 00 min 22 secs","1","41"
"2019-01-18T19:50:02.513860","35092","8.0","61.0","00 hr 01 min 01 secs","1","41"
"2019-01-18T19:50:02.513860","35092","9.0","53.0","00 hr 00 min 53 secs","1","41"
"2019-01-18T19:50:02.513860","35092","10.0","34.0","00 hr 00 min 34 secs","1","41"
"2019-01-18T19:50:02.513860","35092","11.0","14.0","00 hr 00 min 14 secs","1","41"
"2019-01-18T19:50:02.513860","35092","12.0","13.0","00 hr 00 min 13 secs","1","41"
"2019-01-18T19:50:02.513860","35092","13.0","31.0","00 hr 00 min 31 secs","1","41"
"2019-01-18T19:50:02.513860","35092","14.0","44.0","00 hr 00 min 44 secs","1","41"
"2019-01-18T19:50:02.513860","35092","16.0","16.0","00 hr 00 min 16 secs","1","41"
"2019-01-18T19:50:02.513860","35092","16.0","31.0","00 hr 00 min 31 secs","1","41"
"2019-01-18T19:50:02.513860","35092","17.0","18.0","00 hr 00 min 18 secs","1","41"
"2019-01-18T19:50:02.513860","35092","18.0","27.0","00 hr 00 min 27 secs","1","41"
"2019-01-18T19:50:02.513860","35092","19.0","34.0","00 hr 00 min 34 secs","1","41"
"2019-01-18T19:50:02.513860","35092","20.0","25.0","00 hr 00 min 25 secs","1","41"
"2019-01-18T19:50:02.513860","35092","21.0","15.0","00 hr 00 min 15 secs","1","41"
"2019-01-18T19:50:02.513860","35092","22.0","55.0","00 hr 00 min 55 secs","1","41"
"2019-01-18T19:50:02.513860","35092","23.0","24.0","00 hr 00 min 24 secs","1","41"
"2019-01-18T19:50:02.513860","35092","24.0","42.0","00 hr 00 min 42 secs","1","41"
"2019-01-18T19:50:02.513860","35092","25.0","32.0","00 hr 00 min 32 secs","1","41"
"2019-01-18T19:50:02.513860","35092","26.0","23.0","00 hr 00 min 23 secs","1","41"
"2019-01-18T19:50:02.513860","35092","27.0","12.0","00 hr 00 min 12 secs","1","41"
"2019-01-18T19:50:02.513860","35092","28.0","17.0","00 hr 00 min 17 secs","1","41"
"2019-01-18T19:50:02.513860","35092","30.0","26.0","00 hr 00 min 26 secs","1","41"
"2019-01-18T19:50:02.513860","35092","31.0","36.0","00 hr 00 min 36 secs","1","41"
"2019-01-18T19:50:02.513860","35092","32.0","19.0","00 hr 00 min 19 secs","1","41"
"2019-01-18T19:50:02.513860","35092","32.0","84.0","00 hr 01 min 24 secs","1","41"
"2019-01-18T19:50:02.513860","35092","33.0","72.0","00 hr 01 min 12 secs","1","41"
"2019-01-18T19:50:02.513860","35092","35.0","12.0","00 hr 00 min 12 secs","1","41"
"2019-01-18T19:50:02.513860","35092","36.0","14.0","00 hr 00 min 14 secs","1","41"
"2019-01-18T19:50:02.513860","35092","37.0","11.0","00 hr 00 min 11 secs","1","41"
"2019-01-18T19:50:02.513860","35092","38.0","55.0","00 hr 00 min 55 secs","1","41"
"2019-01-18T19:50:02.513860","35092","39.0","53.0","00 hr 00 min 53 secs","1","41"
"2019-01-18T19:50:02.513860","35092","40.0","27.0","00 hr 00 min 27 secs","1","41"
"2019-01-18T19:50:02.513860","35092","41.0","12.0","00 hr 00 min 12 secs","1","41"
"2019-01-18T19:55:02.477630","35148","4.0","137.0","00 hr 02 min 17 secs","4","60"
"2019-01-18T19:55:02.477630","35148","5.0","128.0","00 hr 02 min 08 secs","4","60"
"2019-01-18T19:55:02.477630","35148","6.0","76.0","00 hr 01 min 16 secs","4","60"
"2019-01-18T19:55:02.477630","35148","7.0","63.0","00 hr 01 min 03 secs","4","60"
"2019-01-18T19:55:02.477630","35148","8.0","70.0","00 hr 01 min 10 secs","4","60"
"2019-01-18T19:55:02.477630","35148","9.0","68.0","00 hr 01 min 08 secs","4","60"
"2019-01-18T19:55:02.477630","35148","10.0","69.0","00 hr 01 min 09 secs","4","60"
"2019-01-18T19:55:02.477630","35148","11.0","68.0","00 hr 01 min 08 secs","4","60"
"2019-01-18T19:55:02.477630","35148","12.0","32.0","00 hr 00 min 32 secs","4","60"
"2019-01-18T19:55:02.477630","35148","13.0","17.0","00 hr 00 min 17 secs","4","60"
"2019-01-18T19:55:02.477630","35148","14.0","59.0","00 hr 00 min 59 secs","4","60"
"2019-01-18T19:55:02.477630","35148","16.0","80.0","00 hr 01 min 20 secs","4","60"
"2019-01-18T19:55:02.477630","35148","16.0","63.0","00 hr 01 min 03 secs","4","60"
"2019-01-18T19:55:02.477630","35148","17.0","68.0","00 hr 01 min 08 secs","4","60"
"2019-01-18T19:55:02.477630","35148","18.0","27.0","00 hr 00 min 27 secs","4","60"
"2019-01-18T19:55:02.477630","35148","19.0","34.0","00 hr 00 min 34 secs","4","60"
"2019-01-18T19:55:02.477630","35148","20.0","56.0","00 hr 00 min 56 secs","4","60"
"2019-01-18T19:55:02.477630","35148","21.0","46.0","00 hr 00 min 46 secs","4","60"
"2019-01-18T19:55:02.477630","35148","22.0","55.0","00 hr 00 min 55 secs","4","60"
"2019-01-18T19:55:02.477630","35148","23.0","21.0","00 hr 00 min 21 secs","4","60"
"2019-01-18T19:55:02.477630","35148","24.0","42.0","00 hr 00 min 42 secs","4","60"
"2019-01-18T19:55:02.477630","35148","25.0","63.0","00 hr 01 min 03 secs","4","60"
"2019-01-18T19:55:02.477630","35148","26.0","23.0","00 hr 00 min 23 secs","4","60"
"2019-01-18T19:55:02.477630","35148","27.0","17.0","00 hr 00 min 17 secs","4","60"
"2019-01-18T19:55:02.477630","35148","28.0","17.0","00 hr 00 min 17 secs","4","60"
"2019-01-18T19:55:02.477630","35148","30.0","59.0","00 hr 00 min 59 secs","4","60"
"2019-01-18T19:55:02.477630","35148","31.0","32.0","00 hr 00 min 32 secs","4","60"
"2019-01-18T19:55:02.477630","35148","32.0","19.0","00 hr 00 min 19 secs","4","60"
"2019-01-18T19:55:02.477630","35148","32.0","84.0","00 hr 01 min 24 secs","4","60"
"2019-01-18T19:55:02.477630","35148","33.0","72.0","00 hr 01 min 12 secs","4","60"
"2019-01-18T19:55:02.477630","35148","35.0","54.0","00 hr 00 min 54 secs","4","60"
"2019-01-18T19:55:02.477630","35148","36.0","14.0","00 hr 00 min 14 secs","4","60"
"2019-01-18T19:55:02.477630","35148","37.0","50.0","00 hr 00 min 50 secs","4","60"
"2019-01-18T19:55:02.477630","35148","38.0","55.0","00 hr 00 min 55 secs","4","60"
"2019-01-18T19:55:02.477630","35148","39.0","53.0","00 hr 00 min 53 secs","4","60"
"2019-01-18T19:55:02.477630","35148","40.0","52.0","00 hr 00 min 52 secs","4","60"
"2019-01-18T19:55:02.477630","35148","41.0","54.0","00 hr 00 min 54 secs","4","60"
"2019-01-18T19:55:02.477630","35148","43.0","17.0","00 hr 00 min 17 secs","4","60"
"2019-01-18T19:55:02.477630","35148","44.0","32.0","00 hr 00 min 32 secs","4","60"
"2019-01-18T19:55:02.477630","35148","45.0","11.0","00 hr 00 min 11 secs","4","60"
"2019-01-18T19:55:02.477630","35148","46.0","84.0","00 hr 01 min 24 secs","4","60"
"2019-01-18T19:55:02.477630","35148","48.0","41.0","00 hr 00 min 41 secs","4","60"
"2019-01-18T19:55:02.477630","35148","50.0","56.0","00 hr 00 min 56 secs","4","60"
"2019-01-18T19:55:02.477630","35148","51.0","28.0","00 hr 00 min 28 secs","4","60"
"2019-01-18T19:55:02.477630","35148","52.0","26793.0","07 hr 26 min 33 secs","4","60"
"2019-01-18T19:55:02.477630","35148","53.0","20.0","00 hr 00 min 20 secs","4","60"
"2019-01-18T19:55:02.477630","35148","54.0","19.0","00 hr 00 min 19 secs","4","60"
"2019-01-18T19:55:02.477630","35148","56.0","24.0","00 hr 00 min 24 secs","4","60"
"2019-01-18T19:55:02.477630","35148","59.0","31.0","00 hr 00 min 31 secs","4","60"
"2019-01-18T19:55:02.477630","35148","60.0","31.0","00 hr 00 min 31 secs","4","60"
"2019-01-18T20:00:02.470518","34946","2.0","1308.0","00 hr 21 min 48 secs","2","20"
"2019-01-18T20:00:02.470518","34946","3.0","16.0","00 hr 00 min 16 secs","2","20"
"2019-01-18T20:00:02.470518","34946","4.0","149.0","00 hr 02 min 29 secs","2","20"
"2019-01-18T20:00:02.470518","34946","5.0","128.0","00 hr 02 min 08 secs","2","20"
"2019-01-18T20:00:02.470518","34946","6.0","16.0","00 hr 00 min 16 secs","2","20"
"2019-01-18T20:00:02.470518","34946","7.0","38.0","00 hr 00 min 38 secs","2","20"
"2019-01-18T20:00:02.470518","34946","8.0","20.0","00 hr 00 min 20 secs","2","20"
"2019-01-18T20:00:02.470518","34946","9.0","27.0","00 hr 00 min 27 secs","2","20"
"2019-01-18T20:00:02.470518","34946","10.0","16.0","00 hr 00 min 16 secs","2","20"
"2019-01-18T20:00:02.470518","34946","11.0","12.0","00 hr 00 min 12 secs","2","20"
"2019-01-18T20:00:02.470518","34946","12.0","32.0","00 hr 00 min 32 secs","2","20"
"2019-01-18T20:00:02.470518","34946","13.0","17.0","00 hr 00 min 17 secs","2","20"
"2019-01-18T20:00:02.470518","34946","14.0","16.0","00 hr 00 min 16 secs","2","20"
"2019-01-18T20:00:02.470518","34946","16.0","80.0","00 hr 01 min 20 secs","2","20"
"2019-01-18T20:00:02.470518","34946","16.0","22.0","00 hr 00 min 22 secs","2","20"
"2019-01-18T20:00:02.470518","34946","17.0","68.0","00 hr 01 min 08 secs","2","20"
"2019-01-18T20:00:02.470518","34946","18.0","27.0","00 hr 00 min 27 secs","2","20"
"2019-01-18T20:00:02.470518","34946","19.0","13.0","00 hr 00 min 13 secs","2","20"
"2019-01-18T20:00:02.470518","34946","20.0","11.0","00 hr 00 min 11 secs","2","20"
"2019-01-18T20:05:02.258072","34687","2.0","92.0","00 hr 01 min 32 secs","2","23"
"2019-01-18T20:05:02.258072","34687","3.0","79.0","00 hr 01 min 19 secs","2","23"
"2019-01-18T20:05:02.258072","34687","4.0","79.0","00 hr 01 min 19 secs","2","23"
"2019-01-18T20:05:02.258072","34687","5.0","79.0","00 hr 01 min 19 secs","2","23"
"2019-01-18T20:05:02.258072","34687","6.0","68.0","00 hr 01 min 08 secs","2","23"
"2019-01-18T20:05:02.258072","34687","7.0","71.0","00 hr 01 min 11 secs","2","23"
"2019-01-18T20:05:02.258072","34687","8.0","79.0","00 hr 01 min 19 secs","2","23"
"2019-01-18T20:05:02.258072","34687","9.0","79.0","00 hr 01 min 19 secs","2","23"
"2019-01-18T20:05:02.258072","34687","10.0","59.0","00 hr 00 min 59 secs","2","23"
"2019-01-18T20:05:02.258072","34687","11.0","57.0","00 hr 00 min 57 secs","2","23"
"2019-01-18T20:05:02.258072","34687","12.0","21.0","00 hr 00 min 21 secs","2","23"
"2019-01-18T20:05:02.258072","34687","13.0","48.0","00 hr 00 min 48 secs","2","23"
"2019-01-18T20:05:02.258072","34687","14.0","13.0","00 hr 00 min 13 secs","2","23"
"2019-01-18T20:05:02.258072","34687","16.0","18.0","00 hr 00 min 18 secs","2","23"
"2019-01-18T20:05:02.258072","34687","16.0","53.0","00 hr 00 min 53 secs","2","23"
"2019-01-18T20:05:02.258072","34687","17.0","16.0","00 hr 00 min 16 secs","2","23"
"2019-01-18T20:05:02.258072","34687","18.0","40.0","00 hr 00 min 40 secs","2","23"
"2019-01-18T20:05:02.258072","34687","19.0","13.0","00 hr 00 min 13 secs","2","23"
"2019-01-18T20:05:02.258072","34687","20.0","36.0","00 hr 00 min 36 secs","2","23"
"2019-01-18T20:05:02.258072","34687","21.0","40.0","00 hr 00 min 40 secs","2","23"
"2019-01-18T20:05:02.258072","34687","22.0","55.0","00 hr 00 min 55 secs","2","23"
"2019-01-18T20:05:02.258072","34687","23.0","14.0","00 hr 00 min 14 secs","2","23"
"2019-01-18T20:10:02.172144","34879","2.0","149.0","00 hr 02 min 29 secs","2","11"
"2019-01-18T20:10:02.172144","34879","3.0","89.0","00 hr 01 min 29 secs","2","11"
"2019-01-18T20:10:02.172144","34879","4.0","62.0","00 hr 01 min 02 secs","2","11"
"2019-01-18T20:10:02.172144","34879","5.0","22.0","00 hr 00 min 22 secs","2","11"
"2019-01-18T20:10:02.172144","34879","6.0","68.0","00 hr 01 min 08 secs","2","11"
"2019-01-18T20:10:02.172144","34879","7.0","56.0","00 hr 00 min 56 secs","2","11"
"2019-01-18T20:10:02.172144","34879","8.0","35.0","00 hr 00 min 35 secs","2","11"
"2019-01-18T20:10:02.172144","34879","9.0","46.0","00 hr 00 min 46 secs","2","11"
"2019-01-18T20:10:02.172144","34879","10.0","17.0","00 hr 00 min 17 secs","2","11"
"2019-01-18T20:10:02.172144","34879","11.0","12.0","00 hr 00 min 12 secs","2","11"
"2019-01-18T20:15:02.087769","34843","2.0","58.0","00 hr 00 min 58 secs","2","3"
"2019-01-18T20:15:02.087769","34843","3.0","11.0","00 hr 00 min 11 secs","2","3"
"2019-01-18T20:20:02.095905","34780","2.0","142.0","00 hr 02 min 22 secs","2","20"
"2019-01-18T20:20:02.095905","34780","3.0","741.0","00 hr 12 min 21 secs","2","20"
"2019-01-18T20:20:02.095905","34780","4.0","81.0","00 hr 01 min 21 secs","2","20"
"2019-01-18T20:20:02.095905","34780","5.0","82.0","00 hr 01 min 22 secs","2","20"
"2019-01-18T20:20:02.095905","34780","6.0","75.0","00 hr 01 min 15 secs","2","20"
"2019-01-18T20:20:02.095905","34780","7.0","53.0","00 hr 00 min 53 secs","2","20"
"2019-01-18T20:20:02.095905","34780","8.0","92.0","00 hr 01 min 32 secs","2","20"
"2019-01-18T20:20:02.095905","34780","9.0","77.0","00 hr 01 min 17 secs","2","20"
"2019-01-18T20:20:02.095905","34780","10.0","84.0","00 hr 01 min 24 secs","2","20"
"2019-01-18T20:20:02.095905","34780","11.0","75.0","00 hr 01 min 15 secs","2","20"
"2019-01-18T20:20:02.095905","34780","12.0","84.0","00 hr 01 min 24 secs","2","20"
